CMS Code,Carrier,Plan Name,Year,Benefit,Value,Source,Verified By,Verified Date,Notes
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Premium,$36.20,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Medical deductible,$0 combined INN/OON,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Max out-of-pocket,"$9,250.00",CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Max out-of-pocket,$0,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,PCP,0% - 20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,PCP,$0,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Specialist,0% - 20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Specialist,$0; no referral required,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Telehealth,$0,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Chiropractic,20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Podiatry,20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Other professional,$0,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Inpatient hospital,$0 per stay; unlimited days,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Home health,$55,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Hospice,$0,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Outpatient hospital,20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Outpatient hospital,$0,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Outpatient surgery (ASC),0% - 20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Outpatient surgery (ASC),$0,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Outpatient surgery (hospital),20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Observation services,$0,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Emergency room,$115,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Emergency room,$0,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Urgent care,$0 - $40,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Urgent care,$0,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Ambulance (ground),0% - 20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Ambulance (ground),$0 ground/air,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Ambulance (air),20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Transportation,0% - 20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Lab services,20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Lab services,$0,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Diagnostic radiology,20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Diagnostic radiology,$0,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,X-ray,$0,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Renal dialysis,20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Durable medical equipment,20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Prosthetics,20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Diabetic supplies,$0,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Physical therapy,0% - 20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Occupational therapy,20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Cardiac rehab,20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Pulmonary rehab,20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Mental health (individual),0% - 20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Mental health (group),20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Substance abuse (individual),0% - 20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Partial hospitalization,0% - 20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Annual physical exam,0% - 40%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Preventive services,$0,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Wellness programs,$0,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Rx deductible,$615 (tiers 1 exempt),CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Rx deductible,$0 T1; $700 T2-5; $0 with LIS,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Rx retail (30-day),$0 T1; other drugs vary by LIS,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Rx mail (100-day),$0 T1; other drugs vary by LIS,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Dental - allowance,"$2,000 per year",CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Dental - allowance,"$2,000 toward covered services; $0 all covered services",FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Dental - preventive,20%,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Dental - oral exam,$0 (Periodicity varies by service ranging from 2 every year to 1 every 3 years.),CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Dental - cleaning,$0 (Periodicity varies by service ranging from 1 per 60 floating months to 8 every year.),CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Dental - X-ray,$0,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Dental - fluoride,$0 (2 per year),CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Dental - other preventive,$0,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Dental - restorative,$0 (Periodicity varies by service ranging from 1 per lifetime to unlimited.),CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Dental - endodontics,$0 (Periodicity varies by service ranging from 1 per lifetime to unlimited.),CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Dental - periodontics,$0 (Periodicity varies by service ranging from 1 per lifetime to 4 per year.),CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Dental - extractions,$0 (Periodicity varies by service ranging from 1 per lifetime to 2 per year.),CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Dental - prosthodontics,$0 (Periodicity varies by service ranging from 1 per floating 60 months to unlimited.),CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Dental - other comprehensive,$0 (Periodicity varies by service ranging from 1 per lifetime to unlimited.),CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Vision - routine eye exam,$0 (1 per year),CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Vision - eyeglasses,$0 (1 per year),CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Vision - eyeglasses,Routine exam $0; $150/year,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Vision - contact lenses,$0 (1 per year),CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Vision - eyewear (post-cataract),$0,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Hearing - routine exam,$0 (1 per year),CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Hearing aids,$0 (2 per quarter),CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Hearing aids,"$1,500 allowance for 2 hearing aids every 2 years",FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Hearing aids (other),$0 (2 per quarter),CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,OTC allowance,$0,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,OTC allowance,$190/month OTC & wellness; healthy food/utilities for qualifying members,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2026,Meals,$0,CMS,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Fitness,Free gym membership with core network,FL,,,
H1889-005-000,UHC,UHC Dual Complete NC-Q1,2027,Key notes,Transportation: 24 one-way trips; $0 INN / 75% OON; combined INN/OON,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Premium,$36.20,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Medical deductible,$0 combined INN/OON,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Max out-of-pocket,"$9,250.00",CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Max out-of-pocket,$0,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,PCP,0% - 20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,PCP,$0,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Specialist,0% - 20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Specialist,$0; no referral required,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Telehealth,$0,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Chiropractic,20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Podiatry,20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Other professional,$0,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Inpatient hospital,$0 per stay; unlimited days,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Home health,$55,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Hospice,$0,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Outpatient hospital,20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Outpatient hospital,$0,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Outpatient surgery (ASC),0% - 20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Outpatient surgery (ASC),$0,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Outpatient surgery (hospital),20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Observation services,$0,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Emergency room,$115,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Emergency room,$0,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Urgent care,$0 - $40,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Urgent care,$0,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Ambulance (ground),0% - 20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Ambulance (ground),$0 ground/air,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Ambulance (air),20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Transportation,0% - 20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Lab services,20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Lab services,$0,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Diagnostic radiology,20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Diagnostic radiology,$0,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,X-ray,$0,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Renal dialysis,20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Durable medical equipment,20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Prosthetics,20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Diabetic supplies,$0,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Physical therapy,0% - 20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Occupational therapy,20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Cardiac rehab,20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Pulmonary rehab,20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Mental health (individual),0% - 20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Mental health (group),20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Substance abuse (individual),0% - 20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Partial hospitalization,0% - 20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Annual physical exam,0% - 40%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Preventive services,$0,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Wellness programs,$0,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Rx deductible,$615 (tiers 1 exempt),CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Rx deductible,$0 T1-2; $700 T3-5; $0 with LIS,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Rx retail (30-day),$0 T1; other drugs vary by LIS,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Rx mail (100-day),$0 T1; other drugs vary by LIS,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Dental - allowance,Covered under Medicaid,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Dental - preventive,20%,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Vision - routine eye exam,$0 (1 per year),CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Vision - eyeglasses,$0 (1 per year),CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Vision - eyeglasses,Routine exam $0; $150/year,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Vision - contact lenses,$0 (1 per year),CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Vision - eyewear (post-cataract),$0,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Hearing - routine exam,$0 (1 per year),CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Hearing aids,$0 (2 per quarter),CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Hearing aids,"$1,500 allowance for 2 hearing aids every 2 years",FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Hearing aids (other),$0 (2 per quarter),CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,OTC allowance,$0,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,OTC allowance,$210/month OTC & wellness; healthy food/utilities for qualifying members,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2026,Meals,$0,CMS,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Fitness,Free gym membership with core network,FL,,,
H1889-034-000,UHC,UHC Dual Complete NC-S2,2027,Key notes,Transportation: 36 one-way trips; $0 INN / 75% OON; combined INN/OON,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Premium,$53.00,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Medical deductible,"$1,000 OON only",FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Max out-of-pocket,"$4,200.00",CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Max out-of-pocket,"$4,450",FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,PCP,$0,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,PCP,$0,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Specialist,$0 - $40,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Specialist,$45; no referral required,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Telehealth,$0,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Chiropractic,$20,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Podiatry,$20,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Other professional,$0,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Inpatient hospital,$395 days 1-6 / $0 days 7-90,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Inpatient hospital,$495 days 1-5; $0 thereafter,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Inpatient psychiatric,$395 days 1-6 / $0 days 7-90,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Skilled nursing facility,$250 days 1-100 / $0 days 1-20,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Home health,$55,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Hospice,$0,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Outpatient hospital,$5,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Outpatient hospital,$495,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Outpatient surgery (ASC),$0 - $250,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Outpatient surgery (ASC),$395,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Outpatient surgery (hospital),$40,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Observation services,$0,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Emergency room,$150,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Emergency room,$150,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Urgent care,$0 - $65,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Urgent care,$65,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Ambulance (ground),$0 - $395,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Ambulance (ground),$275 ground/air,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Ambulance (air),$395,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Transportation,$0 - $295,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Lab services,$250,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Lab services,$0,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Diagnostic radiology,$250,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Diagnostic radiology,$320; mammograms $0,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,X-ray,$5,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Renal dialysis,20%,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Durable medical equipment,20%,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Prosthetics,20%,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Diabetic supplies,$0,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Physical therapy,$0 - $40,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Occupational therapy,$20,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Cardiac rehab,$0,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Pulmonary rehab,$15,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Mental health (individual),$0 - $25,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Mental health (group),$15,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Substance abuse (individual),$0 - $25,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Partial hospitalization,$0 - $25,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Annual physical exam,0% - 40%,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Preventive services,$0,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Wellness programs,$0,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Rx deductible,"$520 (tiers 1,2 exempt)",CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Rx deductible,$0 T1-2; $595 T3-5,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Rx retail (30-day),$0 / $6 / 22% / 27% / 27%; insulin $35,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Rx mail (100-day),$0 / $0 / 22%; insulin $105,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Dental - allowance,"$2,500 per year",CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Dental - allowance,"$2,000 toward covered services; preventive $0; comprehensive 50%",FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Dental - preventive,20%,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Dental - oral exam,$0 (Periodicity varies by service ranging from 2 every year to 1 every 3 years.),CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Dental - cleaning,$0 (Periodicity varies by service ranging from 1 per 60 floating months to 8 every year.),CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Dental - X-ray,$0,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Dental - fluoride,$0 (2 per year),CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Dental - other preventive,$0,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Dental - restorative,50% (Periodicity varies by service ranging from 1 per lifetime to unlimited.),CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Dental - endodontics,50% (Periodicity varies by service ranging from 1 per lifetime to unlimited.),CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Dental - periodontics,50% (Periodicity varies by service ranging from 1 per lifetime to 4 per year.),CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Dental - extractions,50% (Periodicity varies by service ranging from 1 per lifetime to 2 per year.),CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Dental - prosthodontics,50% (Periodicity varies by service ranging from 1 per floating 60 months to unlimited.),CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Dental - other comprehensive,50% (Periodicity varies by service ranging from 1 per lifetime to unlimited.),CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Vision - routine eye exam,$0 (1 per year),CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Vision - eyeglasses,$0 - $153 (1 per quarter),CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Vision - eyeglasses,Routine exam $0; $200 every 2 years,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Vision - contact lenses,$0 (1 per quarter),CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Vision - eyewear (post-cataract),$0,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Hearing - routine exam,$0 (1 per year),CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Hearing aids,"$199 - $1,249 (2 per year)",CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Hearing aids,$700 allowance for 2 hearing aids/year,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Hearing aids (other),$199 - $829 (2 per year),CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,OTC allowance,Not covered,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2026,Meals,$0,CMS,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Fitness,Not covered,FL,,,
H2406-034-000,UHC,AARP Medicare Advantage from UHC NC-0016,2027,Key notes,Not covered,FL,,,
H2406-098-000,UHC,AARP Medicare Advantage from UHC NC-0017,2026,Premium,$0.00,CMS,,,
H2406-098-000,UHC,AARP Medicare Advantage from UHC NC-0017,2027,Medical deductible,"$1,000 OON only",FL,,,
H2406-098-000,UHC,AARP Medicare Advantage from UHC NC-0017,2026,Max out-of-pocket,"$6,200.00",CMS,,,
H2406-098-000,UHC,AARP Medicare Advantage from UHC NC-0017,2027,Max out-of-pocket,"$7,150",FL,,,
H2406-098-000,UHC,AARP Medicare Advantage from UHC NC-0017,2026,PCP,$0,CMS,,,
H2406-098-000,UHC,AARP Medicare Advantage from UHC NC-0017,2027,PCP,$0,FL,,,
H2406-098-000,UHC,AARP Medicare Advantage from UHC NC-0017,2026,Specialist,$0 - $45,CMS,,,
H2406-098-000,UHC,AARP Medicare Advantage from UHC NC-0017,2027,Specialist,$60; no referral required,FL,,,
H2406-098-000,UHC,AARP Medicare Advantage from UHC NC-0017,2026,Telehealth,$0,CMS,,,
H2406-098-000,UHC,AARP Medicare Advantage from UHC NC-0017,2026,Chiropractic,$15,CMS,,,
H2406-098-000,UHC,AARP Medicare Advantage from UHC NC-0017,2026,Podiatry,$35,CMS,,,
H2406-098-000,UHC,AARP Medicare Advantage from UHC NC-0017,2026,Other professional,$0,CMS,,,
H2406-098-000,UHC,AARP Medicare Advantage from UHC NC-0017,2026,Inpatient hospital,$550 days 1-5 / $0 days 6-90,CMS,,,
H2406-098-000,UHC,AARP Medicare Advantage from UHC NC-0017,2027,Inpatient hospital,$685 days 1-4; $0 thereafter,FL,,,
H2406-098-000,UHC,AARP Medicare Advantage from UHC NC-0017,2026,Inpatient psychiatric,$550 days 1-4 / $0 days 5-90,CMS,,,
