CMS Code,Plan Name,Year,Benefit,Value,Source,Verified By,Verified Date,Notes
H5521-609,Aetna Medicare Signature (PPO),2027,Medical deductible,$0,CMS,Aetna 2027 Plan Guide (CMS-approved),2026-09-03,"Aetna 2027 Plan Guide (PG27-NC01/NC02/NCC01/NCS01), CMS-approved material ID Y0001_8915303_2027_M NC01, dated 20260818. Not for distribution prior to 10/01."
H5521-609,Aetna Medicare Signature (PPO),2027,Mental health (individual),$40 copay,CMS,Aetna 2027 Plan Guide (CMS-approved),2026-09-03,"Aetna 2027 Plan Guide (PG27-NC01/NC02/NCC01/NCS01), CMS-approved material ID Y0001_8915303_2027_M NC01, dated 20260818. Not for distribution prior to 10/01."
H5521-609,Aetna Medicare Signature (PPO),2027,OTC allowance,Not offered with this plan,CMS,Aetna 2027 Plan Guide (CMS-approved),2026-09-03,"Aetna 2027 Plan Guide (PG27-NC01/NC02/NCC01/NCS01), CMS-approved material ID Y0001_8915303_2027_M NC01, dated 20260818. Not for distribution prior to 10/01."
H5521-609,Aetna Medicare Signature (PPO),2027,Occupational therapy,$35 copay,CMS,Aetna 2027 Plan Guide (CMS-approved),2026-09-03,"Aetna 2027 Plan Guide (PG27-NC01/NC02/NCC01/NCS01), CMS-approved material ID Y0001_8915303_2027_M NC01, dated 20260818. Not for distribution prior to 10/01."
H5521-609,Aetna Medicare Signature (PPO),2027,Outpatient hospital,$60 - $408 copay $60 copay for outpatient hospital services other than surgery $408 copay for each outpatient hospital surgery,CMS,Aetna 2027 Plan Guide (CMS-approved),2026-09-03,"Aetna 2027 Plan Guide (PG27-NC01/NC02/NCC01/NCS01), CMS-approved material ID Y0001_8915303_2027_M NC01, dated 20260818. Not for distribution prior to 10/01."
H5521-609,Aetna Medicare Signature (PPO),2027,Outpatient surgery (ASC),$358 copay,CMS,Aetna 2027 Plan Guide (CMS-approved),2026-09-03,"Aetna 2027 Plan Guide (PG27-NC01/NC02/NCC01/NCS01), CMS-approved material ID Y0001_8915303_2027_M NC01, dated 20260818. Not for distribution prior to 10/01."
H5521-609,Aetna Medicare Signature (PPO),2027,PCP,$0 copay In-network PCP selection is required.,CMS,Aetna 2027 Plan Guide (CMS-approved),2026-09-03,"Aetna 2027 Plan Guide (PG27-NC01/NC02/NCC01/NCS01), CMS-approved material ID Y0001_8915303_2027_M NC01, dated 20260818. Not for distribution prior to 10/01."
H5521-609,Aetna Medicare Signature (PPO),2027,Premium,$0,CMS,Aetna 2027 Plan Guide (CMS-approved),2026-09-03,"Aetna 2027 Plan Guide (PG27-NC01/NC02/NCC01/NCS01), CMS-approved material ID Y0001_8915303_2027_M NC01, dated 20260818. Not for distribution prior to 10/01."
H5521-609,Aetna Medicare Signature (PPO),2027,Referrals,This plan doesn’t require a referral to see a specialist.,CMS,Aetna 2027 Plan Guide (CMS-approved),2026-09-03,"Aetna 2027 Plan Guide (PG27-NC01/NC02/NCC01/NCS01), CMS-approved material ID Y0001_8915303_2027_M NC01, dated 20260818. Not for distribution prior to 10/01."
H5521-609,Aetna Medicare Signature (PPO),2027,Skilled nursing facility,"$0 per day, days 1-20; $221 per day, days 21-100 Our plan covers up to 100 days per benefit period.",CMS,Aetna 2027 Plan Guide (CMS-approved),2026-09-03,"Aetna 2027 Plan Guide (PG27-NC01/NC02/NCC01/NCS01), CMS-approved material ID Y0001_8915303_2027_M NC01, dated 20260818. Not for distribution prior to 10/01."
H5521-609,Aetna Medicare Signature (PPO),2027,Specialist,$60 copay,CMS,Aetna 2027 Plan Guide (CMS-approved),2026-09-03,"Aetna 2027 Plan Guide (PG27-NC01/NC02/NCC01/NCS01), CMS-approved material ID Y0001_8915303_2027_M NC01, dated 20260818. Not for distribution prior to 10/01."
H5521-609,Aetna Medicare Signature (PPO),2027,Urgent care,$40 copay,CMS,Aetna 2027 Plan Guide (CMS-approved),2026-09-03,"Aetna 2027 Plan Guide (PG27-NC01/NC02/NCC01/NCS01), CMS-approved material ID Y0001_8915303_2027_M NC01, dated 20260818. Not for distribution prior to 10/01."
H5521-609,Aetna Medicare Signature (PPO),2027,Vision - eyeglasses,Our plan pays $100 every year for prescription eyewear. EyeMed Network,CMS,Aetna 2027 Plan Guide (CMS-approved),2026-09-03,"Aetna 2027 Plan Guide (PG27-NC01/NC02/NCC01/NCS01), CMS-approved material ID Y0001_8915303_2027_M NC01, dated 20260818. Not for distribution prior to 10/01."
H5521-609,Aetna Medicare Signature (PPO),2027,Vision - routine eye exam,$0 copay with an EyeMed provider (one exam every year),CMS,Aetna 2027 Plan Guide (CMS-approved),2026-09-03,"Aetna 2027 Plan Guide (PG27-NC01/NC02/NCC01/NCS01), CMS-approved material ID Y0001_8915303_2027_M NC01, dated 20260818. Not for distribution prior to 10/01."
H5521-609,Aetna Medicare Signature (PPO),2027,X-ray,X-rays: $0 - $75 copay,CMS,Aetna 2027 Plan Guide (CMS-approved),2026-09-03,"Aetna 2027 Plan Guide (PG27-NC01/NC02/NCC01/NCS01), CMS-approved material ID Y0001_8915303_2027_M NC01, dated 20260818. Not for distribution prior to 10/01."
